measurement_episode_id,fresh_panel_row_id,panel_family,axis_id,axis_family,scenario_family,fresh_scenario_distribution,fresh_seed,m3080_reference_measurement_episode_id,m3080_reference_eval_seed,m3080_reference_outcome_bucket,source_denominator_reused,fixed_denominator_row_reused,measurement_admission_after_m3083,baseline_measurement_row_id,source_episode_index,executable_workload_id,workload_contract_id,source_resolution_id,profile_binding_id,executable_source_spec_id,task_source_id,base_profile_name,direct_action_profile_name,binding_role,task_family,source_edge,window_tag,strata,eval_seed,policy,steps,terminated,truncated,success,collision,obstacle_completed,termination_reason,outcome_bucket,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,high_sideslip_fraction,beta_abs_error_mean,lateral_rmse,action_rate_mean,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,recoverability_window_success_available,recoverability_window_success,return,speed_mean,candidate_output_semantics,runtime_base_policy_required,direct_action_step_count,raw_action_abs_max,raw_action_l2_mean,action_clip_fraction,final_action_abs_max,baseline_success,baseline_collision,baseline_min_clearance_margin,baseline_high_sideslip_fraction,baseline_lateral_rmse,baseline_action_rate_mean,baseline_return,success_delta_vs_baseline,collision_delta_vs_baseline,clearance_margin_delta_vs_baseline,high_sideslip_fraction_delta_vs_baseline,lateral_rmse_delta_vs_baseline,action_rate_delta_vs_baseline,return_delta_vs_baseline,environment_reset_run,environment_step_run,policy_action_run,policy_rollout_run,validation_run,training_run,replay_run,ppo_run,ranking_run,winner_selected,checkpoint_mutated,checkpoint_promoted,actor_input_contract_changed,hidden_oracle_actor_input_required,target_labels_actor_visible,target_provenance_actor_visible,source_labels_actor_visible,route_labels_actor_visible,outcome_labels_actor_visible,success_progress_labels_actor_visible,verdict_labels_actor_visible,ttc_actor_input_required,success_rate_verdict_claim_made,driver_performance_claim_made,repair_success_claim_made,validation_result_claim_made,paper_claim_made,finite_window_vs_gru_claim_made,current_sim_verdict_claim_made,high_fidelity_validation_claim_made,full_ideal_driver_completion_claim_made,level3_self_id_claim_made,measurement_only_no_verdict,claim_boundary
m3084-measurement-episode-0047,m3082-fresh-panel-0047,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0015,301514,collision_failure,False,False,True,m3080-measurement-episode-0015,47,m3012-executable-workload-0029,m3009-workload-contract-0029,m3009-source-resolution-0015,m3009-profile-binding-0001,m3012-executable-source-spec-0015,m3006-src-0014,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,candidate,T4,actuator_delay_step|steering_lag_proxy,mapping_window_new_source,active_safety_driver_v1;T4;candidate;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401770,m3078_deterministic_safety_reflex_fresh,224,False,True,True,False,True,,success_obstacle_pass,30.157038663956676,1.9721832174017906,28.184855446554884,0.0,0.3225045794998354,2.0992478783109725,0.024301085621118546,0.0,,0.0,False,False,20.673760349378554,4.4882823149450655,direct_action_clipped,False,224,1.0,1.0927555337548256,0.0,1.0,False,True,-0.0718597694466181,0.14705882352941177,0.4512840275640823,0.044991638511419296,15.766384826610324,1.0,-1.0,28.256715216001503,-0.14705882352941177,1.6479638507468901,-0.02069055289030075,4.9073755227682305,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0048,m3082-fresh-panel-0048,m3082_fresh_robustness_panel,speed_floor_stress,speed_floor_fragility,fresh_speed_floor_and_late_obstacle,fresh_speed_floor_threshold_and_obstacle_reveal,True,m3080-measurement-episode-0016,301515,success_obstacle_pass,False,False,True,m3080-measurement-episode-0016,48,m3012-executable-workload-0030,m3009-workload-contract-0030,m3009-source-resolution-0015,m3009-profile-binding-0002,m3012-executable-source-spec-0015,m3006-src-0014,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_speed_floor_stress,parent,T4,actuator_delay_step|steering_lag_proxy,mapping_window_new_source,active_safety_driver_v1;T4;parent;speed_floor_stress;fresh_speed_floor_threshold_and_obstacle_reveal;t4_actuator_delay_response,401771,m3078_deterministic_safety_reflex_fresh,117,True,False,False,False,False,speed_too_low,speed_too_low_noncollision_noncompletion,24.46611455970965,2.0348731860653198,22.43124137364433,0.1623931623931624,0.41613059136091457,0.995448663439798,0.05802313610911369,0.0,,0.0,False,False,21.09970456175955,4.077905213209916,direct_action_clipped,False,117,1.0,1.155915985759507,0.0,1.0,True,False,0.09558002211610939,0.40816326530612246,1.8023505017294092,0.05570659041404724,46.121134797732424,-1.0,0.0,22.33566135152822,-0.24577010291296006,-0.8069018382896113,0.002316545695066452,-25.021430235972876,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0049,m3082-fresh-panel-0049,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0017,301516,success_obstacle_pass,False,False,True,m3080-measurement-episode-0017,49,m3012-executable-workload-0001,m3009-workload-contract-0001,m3009-source-resolution-0001,m3009-profile-binding-0001,m3012-executable-source-spec-0001,m3006-src-0000,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,candidate,T4,capability_step_down|late_obstacle_reveal_variant,reveal_plus_8,active_safety_driver_v1;T4;candidate;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_capability_step_temporal,401800,m3078_deterministic_safety_reflex_fresh,170,True,False,False,False,False,speed_too_low,speed_too_low_noncollision_noncompletion,20.5782541564076,1.7224616489396634,18.855792507467935,0.0,0.5917853738058535,1.987090169188665,0.00922881718724966,0.0,,0.0,False,False,-8.178018956007229,4.576509619418942,direct_action_clipped,False,170,1.0,1.0590795530992396,0.0,1.0,True,False,7.4166326318196205,0.0,1.5815508515328567,0.0329708568751812,47.61074231873319,-1.0,0.0,11.439159875648315,0.0,0.4055393176558084,-0.023742039687931538,-55.788761274740416,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0050,m3082-fresh-panel-0050,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0018,301517,success_obstacle_pass,False,False,True,m3080-measurement-episode-0018,50,m3012-executable-workload-0002,m3009-workload-contract-0002,m3009-source-resolution-0001,m3009-profile-binding-0002,m3012-executable-source-spec-0001,m3006-src-0000,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,parent,T4,capability_step_down|late_obstacle_reveal_variant,reveal_plus_8,active_safety_driver_v1;T4;parent;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_capability_step_temporal,401801,m3078_deterministic_safety_reflex_fresh,107,False,True,True,False,True,,success_obstacle_pass,11.216609964864947,1.7743500411051443,9.442259923759803,0.0,0.2973098086981183,1.5670279931638569,0.01727324351668358,0.0,,0.0,False,False,77.7126837239219,7.37990015032676,direct_action_clipped,False,107,1.0,1.0746392813798422,0.0,1.0,True,False,4.952015565916539,0.0,1.5196838537017432,0.047061823308467865,53.83690157586037,0.0,0.0,4.490244357843264,0.0,0.04734413946211369,-0.029788579791784286,23.875782148061532,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0051,m3082-fresh-panel-0051,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0019,301518,collision_failure,False,False,True,m3080-measurement-episode-0019,51,m3012-executable-workload-0005,m3009-workload-contract-0005,m3009-source-resolution-0003,m3009-profile-binding-0001,m3012-executable-source-spec-0003,m3006-src-0002,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,candidate,T4,actuator_delay_step|capability_step_up_variant,mapping_window_new_source,active_safety_driver_v1;T4;candidate;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_actuator_delay_response,401810,m3078_deterministic_safety_reflex_fresh,87,False,True,True,False,True,,success_obstacle_pass,13.594656833180316,1.8834119313474615,11.711244901832854,0.0,0.6620475846987309,0.5091523664960116,0.04484714940190315,0.0,,0.0,False,False,64.86318365046225,10.494473979259396,direct_action_clipped,False,87,1.0,1.0910722825719021,0.0,1.0,False,True,-0.06427238513391487,0.5,2.4515267510590233,0.04914509877562523,-3.656420881914041,1.0,-1.0,11.77551728696677,-0.5,-1.9423743845630117,-0.004297949373722076,68.51960453237629,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0052,m3082-fresh-panel-0052,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0020,301519,success_obstacle_pass,False,False,True,m3080-measurement-episode-0020,52,m3012-executable-workload-0006,m3009-workload-contract-0006,m3009-source-resolution-0003,m3009-profile-binding-0002,m3012-executable-source-spec-0003,m3006-src-0002,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,parent,T4,actuator_delay_step|capability_step_up_variant,mapping_window_new_source,active_safety_driver_v1;T4;parent;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_actuator_delay_response,401811,m3078_deterministic_safety_reflex_fresh,177,True,False,False,False,False,speed_too_low,speed_too_low_noncollision_noncompletion,12.956068092750233,1.6594791659146582,11.296588926835575,0.0,0.5745152355557142,1.6758736381185217,0.02339445799589157,0.0,,0.0,False,False,6.526331208633202,4.268131302180656,direct_action_clipped,False,177,1.0,1.0481066710531375,0.0,1.0,True,False,0.5415794029701142,0.36,1.4651866683858077,0.05442531779408455,52.19111377980178,-1.0,0.0,10.75500952386546,-0.36,0.21068696973271406,-0.031030859798192978,-45.66478257116858,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0053,m3082-fresh-panel-0053,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0021,301520,success_obstacle_pass,False,False,True,m3080-measurement-episode-0021,53,m3012-executable-workload-0009,m3009-workload-contract-0009,m3009-source-resolution-0005,m3009-profile-binding-0001,m3012-executable-source-spec-0005,m3006-src-0004,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,candidate,T4,t4_staged_warmup_capability|late_reveal_boundary_variant,reveal_plus_12,active_safety_driver_v1;T4;candidate;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_staged_warmup_capability,401820,m3078_deterministic_safety_reflex_fresh,153,True,False,False,False,False,speed_too_low,speed_too_low_noncollision_noncompletion,27.393102671880452,1.6362975911503805,25.75680508073007,0.6601307189542484,0.66865350277977,0.538914946528687,0.06460759788751602,0.0,,0.0,False,False,-58.47227748489234,4.029663380532413,direct_action_clipped,False,153,1.0,1.1609357346117106,0.0,1.0,True,False,20.770451862561128,0.5439560439560439,0.1856170784022497,0.03159668296575546,71.60588831301263,-1.0,0.0,4.986353218168944,0.11617467499820444,0.35329786812643726,0.03301091492176056,-130.07816579790497,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0054,m3082-fresh-panel-0054,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0022,301521,success_obstacle_pass,False,False,True,m3080-measurement-episode-0022,54,m3012-executable-workload-0010,m3009-workload-contract-0010,m3009-source-resolution-0005,m3009-profile-binding-0002,m3012-executable-source-spec-0005,m3006-src-0004,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,parent,T4,t4_staged_warmup_capability|late_reveal_boundary_variant,reveal_plus_12,active_safety_driver_v1;T4;parent;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_staged_warmup_capability,401821,m3078_deterministic_safety_reflex_fresh,170,False,True,True,False,True,,success_obstacle_pass,12.56320707700563,1.5898534641779882,10.973353612827642,0.3058823529411765,0.22873324967777894,2.0574085165653755,0.04481782391667366,0.0,,0.0,False,False,11.503537851103253,5.196899366841426,direct_action_clipped,False,170,1.0,1.152562006080852,0.0,1.0,True,False,27.334912282632114,0.0,2.077534988759698,0.010312115773558617,57.502145203268825,0.0,0.0,-16.361558669804474,0.3058823529411765,-0.02012647219432262,0.034505708143115044,-45.99860735216557,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0055,m3082-fresh-panel-0055,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0023,301522,success_obstacle_pass,False,False,True,m3080-measurement-episode-0023,55,m3012-executable-workload-0013,m3009-workload-contract-0013,m3009-source-resolution-0007,m3009-profile-binding-0001,m3012-executable-source-spec-0007,m3006-src-0006,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,candidate,T4,t4_actuator_delay_response|capability_step_down_variant,mapping_window_new_source,active_safety_driver_v1;T4;candidate;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_actuator_delay_response,401830,m3078_deterministic_safety_reflex_fresh,101,False,True,True,False,True,,success_obstacle_pass,20.088441987817077,1.541723354528047,18.546718633289032,0.0,0.31575647069130036,1.4306933276739333,0.02145509421825409,0.0,,0.0,False,False,75.68587695122389,9.307972268823818,direct_action_clipped,False,101,1.0,1.0632441988085757,0.0,1.0,True,False,8.021384457851685,0.0,1.1405386951895853,0.027558917179703712,58.37782836421594,0.0,0.0,10.525334175437347,0.0,0.29015463248434803,-0.006103822961449623,17.308048587007953,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0056,m3082-fresh-panel-0056,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0024,301523,success_obstacle_pass,False,False,True,m3080-measurement-episode-0024,56,m3012-executable-workload-0014,m3009-workload-contract-0014,m3009-source-resolution-0007,m3009-profile-binding-0002,m3012-executable-source-spec-0007,m3006-src-0006,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,parent,T4,t4_actuator_delay_response|capability_step_down_variant,mapping_window_new_source,active_safety_driver_v1;T4;parent;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_actuator_delay_response,401831,m3078_deterministic_safety_reflex_fresh,113,False,True,True,False,True,,success_obstacle_pass,7.3280875973722255,1.7050936490851596,5.622993948287066,0.0,0.29976330860629075,1.1671967119323365,0.037181489169597626,0.0,,0.0,False,False,80.57817245903034,6.122788860939545,direct_action_clipped,False,113,1.0,1.0794209189119592,0.0,1.0,True,False,8.238825473298355,0.0,0.588566402487132,0.03180511295795441,89.51881334391214,0.0,0.0,-2.6158315250112896,0.0,0.5786303094452045,0.005376376211643219,-8.940640884881802,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0057,m3082-fresh-panel-0057,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0025,301524,speed_too_low_noncollision_noncompletion,False,False,True,m3080-measurement-episode-0025,57,m3012-executable-workload-0017,m3009-workload-contract-0017,m3009-source-resolution-0009,m3009-profile-binding-0001,m3012-executable-source-spec-0009,m3006-src-0008,route_a_candidate_m2655_mitigation_preserving,route_a_candidate_m2655_mitigation_preserving+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,candidate,T4,ood_low_grip_proxy|actuator_delay_step,decision_minus_20,active_safety_driver_v1;T4;candidate;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_actuator_delay_response,401840,m3078_deterministic_safety_reflex_fresh,208,False,True,True,False,True,,success_obstacle_pass,16.73384435691496,1.6061353474911404,15.127709009423821,0.0,0.526433467278988,1.6252786394034149,0.01748627983033657,0.0,,0.0,False,False,37.267724564959224,4.355645754737335,direct_action_clipped,False,208,1.0,1.0688166996607413,0.0,1.0,False,False,11.033699878327539,0.0,1.8048674681268702,0.029836297035217285,22.1312086566223,1.0,0.0,4.094009131096282,0.0,-0.17958882872345527,-0.012350017204880714,15.136515908336925,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
m3084-measurement-episode-0058,m3082-fresh-panel-0058,m3082_fresh_robustness_panel,stability_action_pressure,stability_recovery_action_pressure,fresh_actuator_delay_and_stability,fresh_actuator_delay_yaw_and_sideslip,True,m3080-measurement-episode-0026,301525,success_obstacle_pass,False,False,True,m3080-measurement-episode-0026,58,m3012-executable-workload-0018,m3009-workload-contract-0018,m3009-source-resolution-0009,m3009-profile-binding-0002,m3012-executable-source-spec-0009,m3006-src-0008,route_a_parent_l3_online_gru,route_a_parent_l3_online_gru+m3078_deterministic_safety_reflex_fresh_stability_action_pressure,parent,T4,ood_low_grip_proxy|actuator_delay_step,decision_minus_20,active_safety_driver_v1;T4;parent;stability_action_pressure;fresh_actuator_delay_yaw_and_sideslip;t4_actuator_delay_response,401841,m3078_deterministic_safety_reflex_fresh,115,False,True,True,False,True,,success_obstacle_pass,13.444533543190623,1.5471281194023319,11.89740542378829,0.0,0.3045886272154479,1.1277794014590852,0.030334578827023506,0.0,,0.0,False,False,89.02483373764264,7.5124869355213875,direct_action_clipped,False,115,1.0,1.0827316957971325,0.0,1.0,True,False,14.28176531741165,0.0,1.5350738719818915,0.021699577569961548,75.7521054691662,0.0,0.0,-2.38435989362336,0.0,-0.4072944705228063,0.008635001257061958,13.272728268476442,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"M3084 Active Safety Driver v1 actor-visible deterministic direct-action safety-reflex fresh robustness measurement preflight only; fresh current-sim measurement rows and metric tables may be recorded for the M3078 deterministic direct-action safety-reflex candidate on the M3082 fresh panel. The candidate is executed as final_action = actor_visible_safety_reflex_action(obs72). No runtime base policy, hidden oracle, TTC, target, provenance, source, route, outcome, progress, or verdict actor input is used. No validation result, driver-performance verdict, current-sim verdict, ranking, winner selection, checkpoint promotion, checkpoint mutation, repair success, high-fidelity validation, paper evidence, finite-window-vs-GRU, full ideal driver, or self-ID claim is made"
