workload_id,task_source_id,panel_source_id,panel_task_family,profile_name,profile_config_path,checkpoint_path,source_origin,source_kind,source_edge,window_tag,source_role_semantics,parent_feasibility_tier_id,normalized_surface_variant,sampled_obstacle_label,materialization_semantics,proxy_template_family,generated_source_row,paper_validity_claim,environment_rollout_scheduled,training_scheduled,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made
m2033-smoke-0028-m1680-spec-0003::L2_window_100_current_tiled,m2033-smoke-0028-m1680-spec-0003,m1680-spec-0003,T5_source_rich_extreme_dynamics,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_actuator_delay_response,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0028-m1680-spec-0003::L3_online_gru,m2033-smoke-0028-m1680-spec-0003,m1680-spec-0003,T5_source_rich_extreme_dynamics,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_actuator_delay_response,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0028-m1680-spec-0003::L3_reset_control_corrected,m2033-smoke-0028-m1680-spec-0003,m1680-spec-0003,T5_source_rich_extreme_dynamics,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy,t4_actuator_delay_response|actuator_delay_step,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_actuator_delay_response,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L0_current_masked,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L1_one_step,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L2_window_13,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L2_window_13_current_tiled,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L2_window_25,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L2_window_25_current_tiled,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L2_window_50,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L2_window_50_current_tiled,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L2_window_100,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L2_window_100_current_tiled,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L3_online_gru,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0029-m1680-spec-0000::L3_reset_control_corrected,m2033-smoke-0029-m1680-spec-0000,m1680-spec-0000,T5_source_rich_extreme_dynamics,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+capability_step_proxy,actuator_delay_step|capability_step_up,reveal_plus_4,clean_history_control_public_pairs,T4,capability_step_up,actuator_delay_step,smoke_proxy,t4_actuator_delay_response,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L0_current_masked,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L1_one_step,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L2_window_13,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L2_window_13_current_tiled,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L2_window_25,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L2_window_25_current_tiled,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L2_window_50,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L2_window_50_current_tiled,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L2_window_100,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L2_window_100_current_tiled,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L3_online_gru,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0030-m1680-spec-0036::L3_reset_control_corrected,m2033-smoke-0030-m1680-spec-0036,m1680-spec-0036,T5_source_rich_extreme_dynamics,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,m1680_controller_family_task_source,actuator_delay_proxy+terminal_boundary_proxy+warmup_proxy,actuator_delay_step|t5_near_boundary_warmup,reveal_plus_4,clean_history_control_public_pairs,T5,actuator_delay_step,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L0_current_masked,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L1_one_step,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L2_window_13,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L2_window_13_current_tiled,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L2_window_25,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L2_window_25_current_tiled,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L2_window_50,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L2_window_50_current_tiled,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L2_window_100,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L2_window_100_current_tiled,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L3_online_gru,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0031-m1680-spec-0005::L3_reset_control_corrected,m2033-smoke-0031-m1680-spec-0005,m1680-spec-0005,T5_source_rich_extreme_dynamics,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy,t4_capability_step_temporal|capability_step_down,mapping_window_unspecified,public_measured_intervention_candidate,T4,t4_capability_step_temporal,capability_step_down,smoke_proxy,t4_staged_warmup_capability,false,false,False,False,False,False,False,False
m2033-smoke-0032-m1680-spec-0038::L0_current_masked,m2033-smoke-0032-m1680-spec-0038,m1680-spec-0038,T5_source_rich_extreme_dynamics,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,capability_step_down|t5_near_boundary_warmup,decision_minus_24,clean_history_control_public_pairs,T5,capability_step_down,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0032-m1680-spec-0038::L1_one_step,m2033-smoke-0032-m1680-spec-0038,m1680-spec-0038,T5_source_rich_extreme_dynamics,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,capability_step_down|t5_near_boundary_warmup,decision_minus_24,clean_history_control_public_pairs,T5,capability_step_down,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0032-m1680-spec-0038::L2_window_13,m2033-smoke-0032-m1680-spec-0038,m1680-spec-0038,T5_source_rich_extreme_dynamics,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,capability_step_down|t5_near_boundary_warmup,decision_minus_24,clean_history_control_public_pairs,T5,capability_step_down,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
m2033-smoke-0032-m1680-spec-0038::L2_window_13_current_tiled,m2033-smoke-0032-m1680-spec-0038,m1680-spec-0038,T5_source_rich_extreme_dynamics,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,m1680_controller_family_task_source,capability_step_proxy+terminal_boundary_proxy+warmup_proxy,capability_step_down|t5_near_boundary_warmup,decision_minus_24,clean_history_control_public_pairs,T5,capability_step_down,t5_near_boundary_warmup,smoke_proxy,t5_boundary_axis_retarget,false,false,False,False,False,False,False,False
