seed,policy,steps,terminated,truncated,mu,initial_mu,mass,mass_scale,inertia_scale,cg_shift,tire_stiffness_scale,brake_scale,drive_scale,steer_tau_scale,drive_tau_scale,friction_step_at,friction_step_applied,obstacle_enabled,obstacle_label,collision,obstacle_completed,min_obstacle_clearance,obstacle_collision_radius,min_clearance_margin,termination_reason,obstacle_passed_raw,completion_reason,outcome_bucket,return,mean_reward,lateral_rmse,lateral_peak,beta_abs_error_mean,beta_abs_peak,high_sideslip_fraction,speed_mean,action_rate_mean,plan_horizon,plan_action_rate_mean,plan_first_action_error_mean,dt,track_width,first_obstacle_pass_step,first_obstacle_pass_time_s,first_recovery_step,first_recovery_time_s,recovery_success,recovery_time_proxy,max_abs_beta,max_abs_yaw_rate,drift_used,controlled_drift_recovery_success,impact_speed_proxy,impact_beta_abs,impact_yaw_rate_abs,impact_severity_proxy,collision_mitigation_score,max_off_track_overshoot,time_to_first_off_track_s,off_track_severity_proxy,left_curve_steps,left_curve_lateral_rmse,left_curve_beta_abs_error_mean,left_curve_speed_mean,left_curve_reward_mean,right_curve_steps,right_curve_lateral_rmse,right_curve_beta_abs_error_mean,right_curve_speed_mean,right_curve_reward_mean,near_zero_steps,near_zero_lateral_rmse,near_zero_beta_abs_error_mean,near_zero_speed_mean,near_zero_reward_mean,workload_id,task_source_id,candidate_source_id,repair_candidate_id,repair_axis,repair_source_kind,selection_quota_name,source_role_semantics,parent_feasibility_tier_id,parent_surface_variant,normalized_surface_variant,source_split,base_geometry_source,representative_cell_rule,profile_name,profile_config_path,checkpoint_path,source_v1_bounded_panel_spec_id,source_scenario_spec_id,speed_ref,friction_step_enabled,obstacle_distance,obstacle_half_width,threshold_score,time_to_obstacle,time_after_friction_step,preflight_sampled_obstacle_label,eval_seed,success,task_quality_calibrated_measured_execution,environment_rollout_started,policy_action_executed,measured_rollout_started,training_started,replay_started,ppo_used,promoted,private_holdout_used,actor_input_contract_changed,profile_specific_tuning,controller_family_ranking_claim_made,paper_level_claim_made,level3_self_id_claim_made,sampled_obstacle_label
200910,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,39.44272289756514,1.5,37.94272289756514,off_track,False,off_track,off_track_noncollision_noncompletion,9.325204745139091,0.4440573688161472,3.313486267457708,6.665625771404272,0.28524700215906007,1.2362792488985956,0.7619047619047619,17.80060073069538,0.004786038305610418,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,1.2362792488985956,1.586368088718678,True,False,nan,nan,nan,nan,0.0,0.41562577140427237,1.05,0.41562577140427237,21,3.313486267457708,0.28524700215906007,17.80060073069538,0.4440573688161472,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0000_cosr_v0_0000_offtrack_anchor_relief::L3_online_gru,tqcos_exec_v0_0000_cosr_v0_0000_offtrack_anchor_relief,cosr_v0_0000_offtrack_anchor_relief,cosr_v0_0000_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,,,18.0,True,58.0,0.6,3.753207407407408,3.2222222222222223,2.2222222222222223,aeb_feasible,200910,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200911,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,39.376793995637144,1.5,37.876793995637144,off_track,False,off_track,off_track_noncollision_noncompletion,11.92239936270199,0.567733302985809,3.152531446349925,6.425394808688662,0.24215123809067382,0.9417522749766213,0.6190476190476191,17.950806369200674,0.002704947954043746,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.9417522749766213,1.290006323683298,True,False,nan,nan,nan,nan,0.0,0.17539480868866164,1.05,0.17539480868866164,21,3.152531446349925,0.24215123809067382,17.950806369200674,0.567733302985809,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0000_cosr_v0_0000_offtrack_anchor_relief::L3_reset_control_corrected,tqcos_exec_v0_0000_cosr_v0_0000_offtrack_anchor_relief,cosr_v0_0000_offtrack_anchor_relief,cosr_v0_0000_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,,,18.0,True,58.0,0.6,3.753207407407408,3.2222222222222223,2.2222222222222223,aeb_feasible,200911,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200912,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,40.889287544836215,1.5,39.389287544836215,off_track,False,off_track,off_track_noncollision_noncompletion,10.538271319645393,0.47901233271115423,3.226606744667744,6.594121512637795,0.14947035401046296,0.6015950936464071,0.45454545454545453,17.609198875040626,0.0052031525410711765,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.6015950936464071,0.8430123930288369,True,False,nan,nan,nan,nan,0.0,0.3441215126377948,1.1,0.3441215126377948,22,3.226606744667744,0.14947035401046296,17.609198875040626,0.47901233271115423,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L0_current_masked,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200912,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200913,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,41.76317437764857,1.5,40.26317437764857,off_track,False,off_track,off_track_noncollision_noncompletion,7.695714040160767,0.3664625733409889,3.3038181241047115,6.44351809475414,0.23004454016242692,0.6486090045229055,0.47619047619047616,17.55532265304865,0.005183055065572262,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.6486090045229055,0.8580041467855009,True,False,nan,nan,nan,nan,0.0,0.19351809475413972,1.05,0.19351809475413972,21,3.3038181241047115,0.23004454016242692,17.55532265304865,0.3664625733409889,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L1_one_step,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200913,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200914,checkpoint,19,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,False,True,aeb_feasible,False,False,42.826187235674425,1.5,41.326187235674425,off_track,False,off_track,off_track_noncollision_noncompletion,4.23448153220527,0.22286744906343525,3.0827880067678084,6.438144707679008,0.4912465065842184,0.19262677641498488,0.0,18.09172647231178,0.009316571988165379,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.19262677641498488,0.830368765317293,False,False,nan,nan,nan,nan,0.0,0.18814470767900815,0.9500000000000001,0.18814470767900815,19,3.0827880067678084,0.4912465065842184,18.09172647231178,0.22286744906343525,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L2_window_100,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L2_window_100,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200914,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200915,checkpoint,18,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,False,True,aeb_feasible,False,False,43.66797218133796,1.5,42.16797218133796,off_track,False,off_track,off_track_noncollision_noncompletion,4.618515910824774,0.25658421726804304,3.0173360586441067,6.303908096997951,0.43655714933901013,0.1393361102429249,0.0,18.16444888887188,0.012615591287612915,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.1393361102429249,0.8490847813523668,False,False,nan,nan,nan,nan,0.0,0.05390809699795085,0.9,0.05390809699795085,18,3.0173360586441067,0.43655714933901013,18.16444888887188,0.25658421726804304,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L2_window_100_current_tiled,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L2_window_100_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_100_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_100_current_tiled/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200915,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200916,checkpoint,18,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,False,True,aeb_feasible,False,False,43.72177973821458,1.5,42.22177973821458,off_track,False,off_track,off_track_noncollision_noncompletion,2.6762377674891344,0.14867987597161858,3.106331188124991,6.397529398334658,0.5372694902868317,0.15033599770422476,0.0,18.10113180724302,0.009623324498534203,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.15033599770422476,0.8312090335154236,False,False,nan,nan,nan,nan,0.0,0.14752939833465817,0.9,0.14752939833465817,18,3.106331188124991,0.5372694902868317,18.10113180724302,0.14867987597161858,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L2_window_13,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L2_window_13,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200916,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200917,checkpoint,18,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,False,True,aeb_feasible,False,False,43.68841821114488,1.5,42.18841821114488,off_track,False,off_track,off_track_noncollision_noncompletion,0.46727389589364954,0.02595966088298053,3.313985538340513,6.792192216570747,0.567789830186043,0.14916036208299788,0.0,18.183274032681478,0.01283766608685255,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.14916036208299788,0.8338680346868279,False,False,nan,nan,nan,nan,0.0,0.5421922165707471,0.9,0.5421922165707471,18,3.313985538340513,0.567789830186043,18.183274032681478,0.02595966088298053,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L2_window_13_current_tiled,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L2_window_13_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_13_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_13_current_tiled/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200917,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200918,checkpoint,18,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,False,True,aeb_feasible,False,False,43.71874709348776,1.5,42.21874709348776,off_track,False,off_track,off_track_noncollision_noncompletion,5.941222118258504,0.33006789545880577,3.1546889610464346,6.438659861116211,0.23831641622117003,0.1638420441671582,0.0,18.10415077520827,0.009664203971624374,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.1638420441671582,0.8306013627039147,False,False,nan,nan,nan,nan,0.0,0.1886598611162107,0.9,0.1886598611162107,18,3.1546889610464346,0.23831641622117003,18.10415077520827,0.33006789545880577,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L2_window_25,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L2_window_25,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200918,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200919,checkpoint,19,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,False,True,aeb_feasible,False,False,42.779149721782204,1.5,41.279149721782204,off_track,False,off_track,off_track_noncollision_noncompletion,6.322317753623496,0.332753565980184,3.1026275585632423,6.427683869222424,0.3469316140513387,0.19261427056437203,0.0,18.15552142154051,0.012824144214391708,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.19261427056437203,0.8312161023417581,False,False,nan,nan,nan,nan,0.0,0.17768386922242385,0.9500000000000001,0.17768386922242385,19,3.1026275585632423,0.3469316140513387,18.15552142154051,0.332753565980184,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L2_window_25_current_tiled,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L2_window_25_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_25_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_25_current_tiled/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200919,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200920,checkpoint,18,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,False,True,aeb_feasible,False,False,43.72223602521057,1.5,42.22223602521057,off_track,False,off_track,off_track_noncollision_noncompletion,5.387041270400959,0.29928007057783107,3.2177472922131884,6.555213665486175,0.23655562912841155,0.1636037786679413,0.0,18.110111159644987,0.009604092687368393,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.1636037786679413,0.8306522654955147,False,False,nan,nan,nan,nan,0.0,0.3052136654861748,0.9,0.3052136654861748,18,3.2177472922131884,0.23655562912841155,18.110111159644987,0.29928007057783107,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L2_window_50,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L2_window_50,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200920,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200921,checkpoint,18,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,False,True,aeb_feasible,False,False,43.666286159441555,1.5,42.166286159441555,off_track,False,off_track,off_track_noncollision_noncompletion,2.386970153377708,0.13260945296542823,3.1584997835789372,6.473343158164308,0.5488169987942872,0.14861904629294775,0.0,18.165931781272647,0.013324822299182415,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.14861904629294775,0.8319688353658001,False,False,nan,nan,nan,nan,0.0,0.22334315816430816,0.9,0.22334315816430816,18,3.1584997835789372,0.5488169987942872,18.165931781272647,0.13260945296542823,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L2_window_50_current_tiled,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L2_window_50_current_tiled,runs/m1674_controller_family_one_seed_public_pilot/configs/L2_window_50_current_tiled_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L2_window_50_current_tiled/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200921,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200922,checkpoint,21,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,41.1265450869573,1.5,39.6265450869573,off_track,False,off_track,off_track_noncollision_noncompletion,9.432076398224623,0.4491464951535535,3.1871714957614237,6.617370982581505,0.30689118535089177,0.9053959013128513,0.5714285714285714,18.13092023960036,0.00482870964333415,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.9053959013128513,1.3630913496215122,True,False,nan,nan,nan,nan,0.0,0.36737098258150525,1.05,0.36737098258150525,21,3.1871714957614237,0.30689118535089177,18.13092023960036,0.4491464951535535,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L3_online_gru,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L3_online_gru,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_online_gru_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_online_gru/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200922,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200923,checkpoint,20,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,42.11609031178452,1.5,40.61609031178452,off_track,False,off_track,off_track_noncollision_noncompletion,10.49867380170146,0.524933690085073,3.2811796900966046,6.472652337826016,0.22126697452255056,0.8728514969832659,0.6,17.98884388204923,0.0028541372157633305,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.8728514969832659,1.2577304376229608,True,False,nan,nan,nan,nan,0.0,0.22265233782601612,1.0,0.22265233782601612,20,3.2811796900966046,0.22126697452255056,17.98884388204923,0.524933690085073,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief::L3_reset_control_corrected,tqcos_exec_v0_0001_cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,cosr_v0_0001_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L3_reset_control_corrected,runs/m1674_controller_family_one_seed_public_pilot/configs/L3_reset_control_corrected_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L3_reset_control_corrected/seed_167400/checkpoint.pt,,,18.0,True,60.0,0.6,4.086666666666668,3.3333333333333335,2.3333333333333335,aeb_feasible,200923,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200924,checkpoint,22,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,43.00597549387415,1.5,41.50597549387415,off_track,False,off_track,off_track_noncollision_noncompletion,9.007603449410386,0.4094365204277448,3.3473699097700638,6.705515012046032,0.18533344970121632,0.7601835623431575,0.5909090909090909,17.464921021243466,0.005330982618033886,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.7601835623431575,0.8917042739111773,True,False,nan,nan,nan,nan,0.0,0.45551501204603184,1.1,0.45551501204603184,22,3.3473699097700638,0.18533344970121632,17.464921021243466,0.4094365204277448,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0002_cosr_v0_0002_offtrack_anchor_relief::L0_current_masked,tqcos_exec_v0_0002_cosr_v0_0002_offtrack_anchor_relief,cosr_v0_0002_offtrack_anchor_relief,cosr_v0_0002_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L0_current_masked,runs/m1674_controller_family_one_seed_public_pilot/configs/L0_current_masked_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L0_current_masked/seed_167400/checkpoint.pt,,,18.0,True,62.0,0.6,4.431429629629632,3.4444444444444446,2.4444444444444446,aeb_feasible,200924,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
200925,checkpoint,20,True,False,0.4,0.4,1450.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,20,True,True,aeb_feasible,False,False,44.55567227650356,1.5,43.05567227650356,off_track,False,off_track,off_track_noncollision_noncompletion,7.460017169968725,0.3730008584984362,3.229888428562748,6.276979816189627,0.25637298010348214,0.7047597380509001,0.55,17.512280329722188,0.005483223590999842,1,nan,nan,0.05,6.25,nan,nan,nan,nan,False,nan,0.7047597380509001,0.8956446875127416,True,False,nan,nan,nan,nan,0.0,0.02697981618962686,1.0,0.02697981618962686,20,3.229888428562748,0.25637298010348214,17.512280329722188,0.3730008584984362,0,nan,nan,nan,nan,0,nan,nan,nan,nan,tqcos_exec_v0_0002_cosr_v0_0002_offtrack_anchor_relief::L1_one_step,tqcos_exec_v0_0002_cosr_v0_0002_offtrack_anchor_relief,cosr_v0_0002_offtrack_anchor_relief,cosr_v0_0002_offtrack_anchor_relief,offtrack_anchor_relief,anchor_neighborhood,offtrack_anchor_relief,stable_aeb,tier_c_boundary_near_miss,,post_friction_step,public_debug,m1950_calibrated_anchor_fallback::post_friction_step,stable_aeb_max_threshold_then_farther_distance,L1_one_step,runs/m1674_controller_family_one_seed_public_pilot/configs/L1_one_step_seed167400.json,runs/m1674_controller_family_one_seed_public_pilot/profile_runs/L1_one_step/seed_167400/checkpoint.pt,,,18.0,True,62.0,0.6,4.431429629629632,3.4444444444444446,2.4444444444444446,aeb_feasible,200925,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,aeb_feasible
